,Volume,EMA9,EMA20,EMA50,EMA100,EMA200,EMA500,MACD,RSI,Target
37,8390592,104.3143833249511,99.26799198257767,88.88980421170552,82.448139968506,78.6146453575512,76.19967652583743,-0.6316320165338274,48.647359481039516,1
38,16262144,102.48194031474604,98.87600877222988,89.13538711610632,82.699704885445,78.7791978243808,76.2753351755304,-1.4126828584961917,49.32513396907814,-1
39,5725568,99.49356159017574,97.79639333600747,89.07282474652939,82.79555323804797,78.86637044992821,76.32030408377936,-2.377363912953668,44.00806785859845,1
40,14633344,98.50355593717967,97.48659714450156,89.28736233784963,83.0281865071004,79.02236212032889,76.39305150590079,-2.4684181873345086,49.41126572101355,1
41,9580544,99.22205403929452,97.92559231623989,89.78966367549293,83.40576789206384,79.25195101910926,76.49565827213574,-1.9664632931264476,54.509375510658984,-1
42,14267456,98.97534373192391,97.93158376254479,90.11118676674582,83.6945349140515,79.43838436720212,76.58145804950223,-1.8587706799715953,51.47131745825557,1
43,12254144,99.84606630633992,98.44561927125518,90.62953068193241,84.08333534355552,79.67610150388671,76.68823449083757,-1.3966537737107139,54.98425145218039,-1
44,8076992,99.6717886529821,98.49600582061667,90.95679136262332,84.37821341674353,79.8681271410575,76.77720232935539,-1.3521274523263314,51.698233738289055,-1
45,8920448,98.73091236769818,98.15994881165913,91.11407041611113,84.58790042287856,80.0183687339481,76.8498179177674,-1.5464459668155337,48.80732893252761,1
46,6539904,98.4389413199398,98.07529246092076,91.35552087543644,84.8390520408197,80.19003727519146,76.93133983078592,-1.4740084198480599,50.5202526649481,-1
47,7659648,97.35914560966279,97.595737252124,91.42157742026461,85.00144631265603,80.3178972303493,76.99564571077701,-1.6518431865336298,47.384190801296945,-1
48,8080640,95.01451070159742,96.45671190138228,91.19469089669877,85.01401115932296,80.37081338795116,77.03013802757765,-2.175943409452979,42.421645202620525,-1
49,3743552,91.76864438891465,94.77370878107764,90.708043376757,84.89066795098357,80.35503593272959,77.0371441797158,-2.849338580342313,38.412906501644194,-1
50,400192,87.91139836025282,92.65072834912792,89.99331282259419,84.64495995681767,80.27670138857911,77.01896162508861,-3.539540420407417,35.12436216796925,1
51,28349120,85.21759372482336,90.9165994761734,89.38347213084954,84.44292857516001,80.21864839150973,77.00867585086911,-3.668719646316968,36.93250650251963,1
52,30059968,84.24185452087431,89.90919930749766,89.02878293768204,84.3616606371386,80.2198449020925,77.02197014968831,-3.179905060032225,42.155800804417886,1
53,222400,84.7467398422854,89.60987376658643,88.94005737651528,84.40927688448099,80.28498357100631,77.06086959471124,-2.288242443767921,47.28119650610258,1
54,210624,86.53893697880879,90.00014536261652,89.12702475488341,84.59340458033093,80.41854319243811,77.12732410940262,-1.152803376701451,52.20653856334977,1
55,27174080,89.46877317923845,91.06566656436324,89.60000880296474,84.92201276648193,80.62520562814477,77.22337518274216,0.11293033300678856,56.88165229162605,-1
56,16391936,90.81558098235561,91.55491852916904,89.85894226931217,85.14539493337979,80.78020668850974,77.29914139835925,0.5981892171627363,53.150177470164365,-1
57,3314176,90.35378772289621,91.264603877349,89.80590981502772,85.21195374034373,80.85708637006744,77.34388181068141,0.3944573575207495,47.9234975548336,-1
58,220096,88.56828713632478,90.327621107129,89.47729706894974,85.13698999875353,80.86275003593781,77.36017882856306,-0.19203640734585892,43.668927460646046,-1
